round,payload,prediction,result,confidence,internal_model_latency_ms,total_api_latency_ms
6,' OR 'a'='a,1,SQL Injection,0.9630976915359497,1.6484999996464467,4.664500000217231
6,SELECT * FROM products WHERE id = 5,0,Benign,0.999338686466217,1.6472999996040016,5.015799999455339
6,"SELECT name, price FROM products",0,Benign,0.9998451471328735,1.6381999994337093,4.746799999338691
6,UPDATE users SET name = 'John' WHERE id = 1,0,Benign,0.9938217997550964,1.8348000003243214,5.0536999997348175
6,"INSERT INTO orders VALUES (1, 2, 50000)",0,Benign,0.9507285356521606,1.6386999996029772,4.708000000391621
7,' OR 1=1--,1,SQL Injection,0.9630976915359497,1.6001999993022764,4.804300000614603
7,"' UNION SELECT username, password FROM users--",0,Benign,0.9974633455276489,1.7315999994025333,4.906499999378866
7,admin' --,1,SQL Injection,0.955691933631897,1.7773999998098589,4.807000000255357
7,' OR 'a'='a,1,SQL Injection,0.9630976915359497,1.5667999996367143,4.777699999976903
7,SELECT * FROM products WHERE id = 5,0,Benign,0.999338686466217,1.6609000003882102,4.911499999252555
7,"SELECT name, price FROM products",0,Benign,0.9998451471328735,1.8430000000080327,4.904999999780557
7,UPDATE users SET name = 'John' WHERE id = 1,0,Benign,0.9938217997550964,1.898299999993469,5.435199999737961
7,"INSERT INTO orders VALUES (1, 2, 50000)",0,Benign,0.9507285356521606,1.6656000007060356,5.227499999818974
8,' OR 1=1--,1,SQL Injection,0.9630976915359497,1.656300000831834,4.847200000767771
8,"' UNION SELECT username, password FROM users--",0,Benign,0.9974633455276489,1.9182000005457667,5.008500000258209
8,admin' --,1,SQL Injection,0.955691933631897,1.5827000006538583,4.6014999998078565
8,' OR 'a'='a,1,SQL Injection,0.9630976915359497,1.5952000003380817,4.708899999968708
8,SELECT * FROM products WHERE id = 5,0,Benign,0.999338686466217,1.8638999999893713,5.097899999782385
8,"SELECT name, price FROM products",0,Benign,0.9998451471328735,1.6464999998788699,4.766600000039034
8,UPDATE users SET name = 'John' WHERE id = 1,0,Benign,0.9938217997550964,1.6875000001164153,4.929499999889231
8,"INSERT INTO orders VALUES (1, 2, 50000)",0,Benign,0.9507285356521606,1.7518999993626494,5.0640999997995095
9,' OR 1=1--,1,SQL Injection,0.9630976915359497,1.6612999997960287,4.878400000052352
9,"' UNION SELECT username, password FROM users--",0,Benign,0.9974633455276489,1.687099999799102,4.826699999284756
9,admin' --,1,SQL Injection,0.955691933631897,1.6127999997479492,4.900300000372226
9,' OR 'a'='a,1,SQL Injection,0.9630976915359497,1.7782000004444853,4.87150000026304
9,SELECT * FROM products WHERE id = 5,0,Benign,0.999338686466217,1.6719000004741247,4.70099999984086
9,"SELECT name, price FROM products",0,Benign,0.9998451471328735,1.6595999995843158,4.8269999997501145
9,UPDATE users SET name = 'John' WHERE id = 1,0,Benign,0.9938217997550964,1.7877000000225962,5.045400000199152
9,"INSERT INTO orders VALUES (1, 2, 50000)",0,Benign,0.9507285356521606,1.6519999999218271,4.856300000028568
10,' OR 1=1--,1,SQL Injection,0.9630976915359497,1.6134000006786664,4.80029999926046
